Account,Dollar,Country,SIC,Decision,POS,Card,Outcome
905405,822.37,6,2475,2,1,1,0
512736,476.56,6,4523,2,1,2,1
485458,1042.19,6,1546,2,1,1,0
325116,347.72,6,4148,2,1,1,1
562139,424.23,6,3087,2,1,1,1
697335,263.76,6,1126,2,1,1,1
893284,-92.01,6,1490,2,1,1,0
494531,523.55,6,1696,2,1,1,1
929126,525.36,6,5417,2,1,1,0
707309,433.94,6,3150,2,1,1,0
164348,618.91,6,1175,2,2,2,0
949105,518.44,6,4059,2,1,1,0
879434,500.83,6,3116,2,1,1,0
322939,657.12,6,4565,2,1,1,1
410197,705.59,6,2309,2,2,2,0
899183,498.18,6,4260,2,2,2,0
395570,292.57,6,1874,2,1,1,0
519355,489.83,6,2459,2,1,1,0
700804,556.98,7,2979,3,1,1,0
581897,463.84,7,5647,3,2,2,1
707763,514.10,7,3245,3,1,1,0
821048,368.25,7,3311,3,1,2,1
738969,904.75,7,1769,3,1,1,1
466442,471.15,7,4007,3,2,2,1
307032,436.87,7,5904,3,2,2,0
119349,580.58,7,2180,3,1,1,0
694986,439.13,7,4713,3,1,1,0
495757,587.30,7,1911,3,1,1,0
607803,497.84,7,3612,3,1,1,0
244308,553.18,7,2224,3,1,2,0
687961,584.94,7,2231,3,1,1,0
792726,578.76,7,5241,3,2,2,0
677703,991.15,7,2138,3,1,1,0
683159,592.82,7,5392,3,2,2,0
449441,439.48,7,2384,3,1,1,0
387835,419.47,7,2233,3,1,2,0
592913,599.22,7,3382,3,2,2,0
321299,640.58,7,1210,3,1,1,0
865798,610.84,8,1476,4,1,2,0
418893,1243.73,8,3554,4,2,2,0
815114,575.84,8,3513,4,1,2,0
711983,554.30,8,3974,4,1,2,0
975707,583.16,8,3689,4,1,1,0
175388,120.65,8,2443,4,1,1,0
953316,837.66,8,2080,4,1,1,0
362581,85.07,8,5255,4,1,1,1
479861,107.22,8,1014,4,1,1,1
933223,946.09,8,2682,4,1,1,1
139857,408.47,8,3634,4,2,2,0
906120,304.06,8,4207,4,2,2,1
162767,-202.46,8,3382,4,2,2,0
327179,171.37,8,4349,4,2,2,0
990188,295.93,8,4978,4,1,1,0
154204,177.22,8,4899,4,1,2,1
673549,553.36,8,1900,4,2,2,0
298423,572.72,8,1717,4,1,1,1
687784,486.06,8,2560,4,1,1,1
775339,496.25,8,5195,4,1,1,0
309239,539.47,9,4295,1,1,1,0
839925,517.04,9,2195,1,2,2,0
589802,477.86,9,5370,1,1,2,0
296051,-156.41,9,3927,1,2,2,1
219234,587.91,9,3368,1,1,2,1
140243,540.15,9,4116,1,1,1,0
598218,464.73,9,3611,1,2,2,0
115797,778.72,9,5124,1,1,1,0
990583,479.64,9,1536,1,2,2,0
574421,480.99,9,3538,1,1,1,0
659148,689.13,9,4207,1,1,1,0
363401,416.90,9,4443,1,1,1,0
692937,497.07,9,5271,1,1,1,0
505343,668.24,9,5999,1,2,2,0
860912,377.46,9,1901,1,1,1,0
339112,545.25,9,3002,1,1,1,0
459922,533.36,9,1764,1,1,2,1
725674,331.31,9,4794,1,1,2,0
457207,543.68,9,5062,1,1,1,0
154266,884.14,9,2343,1,1,1,0
577228,282.54,10,4365,2,1,1,1
492609,511.48,10,3453,2,1,1,0
219030,613.08,10,2827,2,1,2,0
427459,656.61,10,3470,2,2,2,0
751635,491.53,10,5142,2,1,1,0
421704,345.25,10,4337,2,1,2,0
786783,545.48,10,2243,2,2,2,1
261842,613.21,10,4616,2,1,2,0
152858,560.31,10,2582,2,2,2,1
662878,410.67,10,2292,2,1,2,0
734845,474.08,10,4066,2,1,1,0
807804,369.94,10,1018,2,1,1,0
750956,439.60,10,1703,2,1,1,0
436407,645.21,10,4822,2,1,2,0
615953,423.60,10,2541,2,1,2,0
628562,1444.54,10,4346,2,1,2,0
525501,207.88,10,5911,2,2,2,0
249447,531.72,10,4349,2,1,1,0
196058,1057.13,10,5851,2,1,1,0
417534,-356.75,10,3232,2,1,1,1
309607,385.22,1,3853,3,1,2,0
222397,948.97,1,4051,3,1,1,0
906041,666.18,1,5173,3,1,2,0
347967,598.31,1,2165,3,1,2,0
857469,824.59,1,2724,3,2,2,0
115158,539.14,1,4137,3,1,2,1
427332,509.54,1,2662,3,1,2,1
811291,451.81,1,5165,3,1,1,0
133400,380.37,1,4477,3,1,2,0
493003,365.79,1,1620,3,1,1,0
794260,-32.49,1,2642,3,1,2,0
650404,460.35,1,1847,3,1,1,0
425945,539.16,1,1078,3,2,2,0
679858,591.73,1,1790,3,1,1,0
675201,686.55,1,3163,3,1,1,0
191035,-21.02,1,3000,3,1,2,0
803138,1272.15,1,3080,3,1,1,1
895223,630.51,1,5096,3,1,2,0
117674,893.51,1,2951,3,2,2,0
877672,603.40,1,3877,3,1,1,0
238230,1126.57,2,5751,4,1,1,0
941914,448.11,2,2992,4,2,2,0
651893,-246.73,2,3870,4,1,1,0
866732,402.50,2,1903,4,1,1,0
687067,475.47,2,4989,4,1,2,0
932316,537.98,2,5461,4,2,2,0
370188,572.78,2,3258,4,2,2,1
298534,509.59,2,5237,4,1,2,0
510581,-249.32,2,4664,4,1,1,0
981157,77.03,2,3530,4,1,2,0
134271,787.69,2,2118,4,1,1,0
657017,629.43,2,1867,4,1,2,0
558762,722.58,2,3647,4,2,2,0
270205,493.27,2,5471,4,2,2,0
119369,-172.80,2,3731,4,1,2,0
936484,531.38,2,3770,4,1,1,0
587920,427.26,2,5871,4,2,2,1
508573,453.99,2,2913,4,1,1,0
141947,241.88,2,2999,4,1,1,0
551592,611.19,2,2628,4,2,2,0
139751,225.74,3,5744,1,1,2,1
408017,446.39,3,3765,1,1,1,0
472668,470.02,3,3697,1,2,2,0
511286,429.53,3,2933,1,1,1,0
384100,580.90,3,2011,1,2,2,0
597392,601.47,3,1340,1,1,1,0
909297,405.86,3,5940,1,1,1,0
233406,490.96,3,1228,1,1,1,0
400758,449.28,3,4089,1,1,1,0
262362,478.46,3,5776,1,1,1,0
867853,392.39,3,1163,1,1,2,0
112279,614.23,3,3522,1,1,1,1
160312,456.45,3,1483,1,2,2,0
821860,461.23,3,3252,1,1,1,0
966073,141.89,3,2318,1,1,1,0
274205,565.55,3,3913,1,1,2,1
144593,-23.72,3,2730,1,1,2,0
394897,199.32,3,4971,1,2,2,1
221041,244.38,3,3759,1,2,2,0
567565,928.87,3,3250,1,1,2,0
613767,419.50,4,1543,2,2,2,0
878800,356.90,4,2454,2,1,1,0
458340,596.74,4,2681,2,1,1,0
260857,505.64,4,1358,2,2,2,0
541710,632.31,4,2669,2,1,2,0
270149,577.08,4,4168,2,1,1,0
906742,121.83,4,3292,2,1,2,1
377346,-239.79,4,1758,2,2,2,0
228175,442.78,4,2104,2,1,1,0
455137,-6.86,4,2113,2,1,2,1
334375,688.01,4,2968,2,1,1,0
974727,459.72,4,5668,2,1,2,1
131146,481.79,4,2471,2,2,2,0
514091,649.70,4,4767,2,1,1,0
519546,823.99,4,4413,2,2,2,1
827501,497.42,4,1662,2,2,2,0
216651,33.53,4,2239,2,2,2,1
806774,-357.14,4,1658,2,1,1,0
480306,575.91,4,2007,2,1,1,0
543105,609.33,4,4901,2,1,1,0
128784,1212.35,5,5505,3,2,2,0
358237,988.19,5,1613,3,2,2,0
992294,665.52,5,2495,3,1,1,0
887711,1223.42,5,4108,3,2,2,1
286455,398.62,5,5831,3,1,2,0
130374,-582.61,5,2433,3,2,2,0
979880,616.35,5,1272,3,2,2,0
368972,1102.18,5,5600,3,1,2,0
478031,1134.92,5,2449,3,1,1,1
620828,566.18,5,2167,3,1,1,0
549595,442.68,5,2319,3,1,1,1
197609,506.22,5,5871,3,1,1,0
582513,537.18,5,3525,3,1,1,0
834880,376.53,5,4232,3,1,1,0
357674,412.02,5,5120,3,1,1,1
869074,383.18,5,2737,3,1,2,0
704107,375.93,5,4400,3,1,1,1
325375,399.78,5,3704,3,1,2,0
310401,431.83,5,1257,3,1,1,0
689312,458.54,5,1329,3,1,1,1
977103,1138.35,6,5824,4,1,2,0
494181,293.71,6,1532,4,1,1,0
487949,896.32,6,1048,4,1,1,0
753026,275.47,6,4763,4,1,2,1
675429,914.29,6,3532,4,1,2,0
282385,609.71,6,4993,4,2,2,0
491813,413.21,6,1913,4,2,2,0
504951,433.82,6,2569,4,2,2,1
434365,655.06,6,5069,4,1,1,0
943305,480.18,6,5832,4,1,1,0
281000,754.60,6,3062,4,1,2,0
168695,546.93,6,2238,4,2,2,0
563106,394.25,6,1163,4,2,2,0
987829,504.57,6,2243,4,1,1,0
363043,494.62,6,4350,4,2,2,0
687337,-425.20,6,4438,4,1,1,1
486443,562.42,6,2882,4,1,2,0
759931,266.54,6,4354,4,2,2,0
652923,292.26,6,1581,4,1,2,1
498934,1142.06,6,2786,4,1,2,0
596778,386.51,7,1400,1,1,1,0
589714,348.60,7,4450,1,1,1,0
700033,371.41,7,5056,1,1,1,0
909758,648.56,7,3088,1,1,1,0
884105,150.94,7,2393,1,1,1,0
420669,856.67,7,5670,1,2,2,0
932552,243.74,7,1018,1,1,1,0
308279,170.64,7,1552,1,1,1,0
942372,617.16,7,2950,1,2,2,0
757444,-0.80,7,3089,1,1,1,0
862768,231.19,7,2113,1,1,2,0
882948,523.35,7,5275,1,1,1,0
257506,-51.07,7,1831,1,1,1,1
325313,263.02,7,5957,1,2,2,0
256913,135.82,7,2201,1,1,1,1
565449,44.31,7,2715,1,1,1,0
382660,632.80,7,2363,1,2,2,0
876425,548.37,7,4794,1,1,1,0
153582,655.90,7,3237,1,2,2,0
368837,836.73,7,5168,1,1,1,1
140104,177.98,8,1479,2,1,1,1
512982,83.36,8,1217,2,1,1,0
247287,255.04,8,4137,2,1,1,0
471219,568.95,8,5498,2,1,2,0
900002,457.15,8,3302,2,1,2,0
288717,517.11,8,2429,2,1,1,0
352697,822.24,8,2086,2,1,2,0
979547,-31.98,8,4296,2,1,2,0
474699,53.20,8,4929,2,1,2,0
915933,737.92,8,2695,2,2,2,1
168118,662.10,8,4557,2,1,1,0
943174,164.84,8,5318,2,2,2,0
774035,867.68,8,3819,2,1,2,0
616876,-266.27,8,3969,2,1,1,0
316546,269.10,8,2842,2,1,1,0
706472,291.15,8,3199,2,1,2,0
796412,289.82,8,4590,2,1,1,0
239123,423.28,8,2015,2,1,1,0
886376,501.77,8,3005,2,1,2,0
843632,641.94,8,4680,2,1,1,0
757826,632.18,9,2213,3,1,1,0
232863,411.53,9,2720,3,1,1,0
353302,1270.57,9,2565,3,1,2,0
308566,492.88,9,4995,3,1,1,0
952846,600.40,9,5318,3,1,1,0
401982,702.32,9,1392,3,1,2,0
199971,268.26,9,5678,3,1,1,0
618414,455.17,9,3075,3,1,1,1
333235,433.95,9,3548,3,1,1,0
340736,413.59,9,5380,3,1,1,0
102881,623.70,9,1779,3,2,2,0
462150,513.76,9,4588,3,1,1,0
405358,638.00,9,1231,3,1,2,0
545556,469.03,9,5818,3,1,2,1
367567,951.33,9,4938,3,1,1,0
508407,854.68,9,3311,3,1,1,0
227802,403.97,9,2255,3,1,1,0
669520,20.97,9,1777,3,2,2,0
216191,397.10,9,5010,3,1,2,0
122303,557.89,9,3998,3,2,2,0
459114,1376.41,10,3457,4,1,1,0
723214,496.78,10,1339,4,1,2,0
273790,430.26,10,2910,4,1,2,0
801285,713.60,10,5744,4,2,2,0
229612,792.96,10,4302,4,2,2,0
164340,260.43,10,4062,4,1,1,0
392511,60.19,10,3289,4,1,1,1
148441,480.82,10,5349,4,1,1,1
581512,67.85,10,1364,4,1,2,0
136031,1124.52,10,2717,4,2,2,0
134090,476.21,10,3641,4,2,2,0
253460,954.48,10,5819,4,1,2,0
324688,605.10,10,5330,4,1,1,1
242798,593.09,10,3638,4,1,1,1
169345,633.33,10,2728,4,2,2,0
244243,198.80,10,3540,4,2,2,0
283172,659.63,10,4858,4,1,1,0
192181,629.92,10,1068,4,2,2,0
664660,404.99,10,1801,4,2,2,0
944537,-273.53,10,3012,4,1,1,0
133109,543.52,1,2874,4,1,2,1
997171,581.17,1,1739,4,1,2,0
141164,-81.53,1,4550,4,1,1,0
874292,498.70,1,3940,4,1,1,0
460007,238.86,1,4826,4,1,1,0
107910,455.54,1,2236,4,2,2,0
481267,-30.89,1,2249,4,1,2,0
244304,597.78,1,4022,4,2,2,1
986004,890.45,1,1497,4,1,1,0
150940,515.03,1,1816,4,1,1,0
183616,511.38,1,5379,4,1,1,0
507158,572.95,1,4704,4,1,2,0
664551,513.13,1,2746,4,1,1,0
801817,1484.41,1,1162,1,1,1,0
437802,321.62,1,3052,1,2,2,0
239692,552.23,1,4577,1,1,1,0
153182,542.45,1,5144,1,1,1,0
652111,644.44,1,4424,1,1,1,0
769716,508.40,1,2206,1,1,1,0
601649,454.61,1,5591,1,2,2,0
486304,398.43,2,1827,1,1,1,0
813942,671.08,2,2518,1,2,2,1
407402,87.44,2,2594,1,1,1,0
729619,599.88,2,1161,1,2,2,0
641348,642.14,2,2067,1,1,2,0
439509,-112.65,2,5127,1,1,1,0
597909,393.52,2,4405,1,1,2,0
118235,533.75,2,1699,1,1,1,0
554469,245.98,2,3468,1,2,2,0
989836,522.42,2,4144,1,1,1,0
544121,486.35,2,5276,1,1,1,0
786878,-45.48,2,5411,1,1,1,0
553229,593.12,2,4487,1,1,1,0
440563,666.72,2,4386,2,2,2,0
546824,1094.18,2,4298,2,1,2,0
326133,500.18,2,4427,2,1,1,0
803760,497.98,2,1901,2,1,2,0
386897,697.51,2,3438,2,1,1,0
509670,930.88,2,4706,2,1,2,0
477723,-200.84,2,4420,2,2,2,0
193686,427.03,3,5251,2,2,2,0
313885,-678.29,3,2994,2,1,1,0
353122,489.32,3,5308,2,1,2,0
279517,352.74,3,2330,2,2,2,0
857014,593.49,3,4205,2,1,1,1
884809,424.87,3,5485,2,1,1,1
674278,653.67,3,2149,2,1,2,0
966533,575.97,3,3561,2,2,2,0
340912,415.92,3,1526,2,1,1,0
799731,368.65,3,4731,2,1,1,0
840127,843.50,3,3194,2,2,2,1
345333,967.17,3,4457,2,1,1,0
520043,-398.39,3,4427,2,1,1,0
512940,477.04,3,3473,3,1,2,0
197192,508.77,3,5520,3,2,2,0
668999,580.42,3,5250,3,1,1,0
247707,329.32,3,1005,3,1,1,0
452499,457.09,3,1847,3,1,1,0
653552,639.09,3,2858,3,1,2,0
269304,813.96,3,1910,3,1,1,0
164059,515.11,4,1863,3,1,1,0
713502,713.12,4,2078,3,1,1,0
439631,557.21,4,4481,3,1,2,0
165917,761.06,4,5866,3,1,1,0
369649,556.61,4,4732,3,1,1,0
316781,640.25,4,3213,3,1,2,0
656623,609.06,4,2977,3,1,1,1
442180,338.78,4,2783,3,2,2,1
515081,545.67,4,5545,3,1,1,0
604071,648.72,4,3841,3,1,1,1
172741,488.67,4,5276,3,1,2,0
780393,429.83,4,5794,3,1,2,0
508235,916.89,4,5839,3,1,1,1
628823,158.71,4,4535,4,1,2,0
464472,251.96,4,4431,4,1,1,0
179197,424.13,4,4853,4,1,2,0
158018,1227.44,4,4895,4,1,1,0
818567,600.74,4,4677,4,1,1,0
594404,627.98,4,4439,4,1,2,1
296506,485.31,4,1635,4,1,1,0
936450,455.68,5,3887,4,1,2,0
848301,397.50,5,2720,4,2,2,1
755318,499.63,5,2134,4,2,2,0
184353,387.32,5,5736,4,1,1,0
490901,566.77,5,1717,4,1,1,1
699444,442.81,5,2401,4,1,2,0
682174,342.93,5,1405,4,1,1,1
842525,458.69,5,1295,4,1,2,1
894703,405.45,5,4787,4,1,1,0
886795,632.01,5,5491,4,1,1,0
484515,493.91,5,3810,4,2,2,0
920249,387.18,5,1407,4,2,2,0
175097,640.94,5,1441,4,2,2,0
642698,339.72,5,1936,1,1,1,0
802462,-29.99,5,5533,1,1,1,1
447292,610.41,5,1577,1,1,1,0
285522,-176.78,5,1695,1,1,2,1
632550,861.28,5,4823,1,1,2,0
248623,515.34,5,4620,1,1,1,0
794293,559.54,5,5231,1,1,1,0
885205,403.40,6,2232,1,1,1,0
685400,409.67,6,2286,1,1,1,0
211115,332.15,6,2258,1,1,1,0
142422,516.09,6,5881,1,1,2,1
246433,494.34,6,3171,1,2,2,1
193609,394.15,6,2577,1,1,1,0
160792,493.16,6,5971,1,2,2,0
349299,626.06,6,2294,1,2,2,0
475150,221.26,6,1609,1,1,1,1
575948,352.48,6,4247,1,1,1,1
926104,881.73,6,5997,1,1,1,0
463606,913.45,6,3912,1,2,2,0
547970,615.44,6,2166,1,1,2,0
733724,376.40,6,1856,2,1,1,0
145932,450.52,6,3880,2,1,1,0
255532,534.97,6,3172,2,2,2,0
345218,246.23,6,4848,2,2,2,0
502984,432.54,6,4824,2,1,1,0
565382,659.52,6,1707,2,2,2,0
548920,559.02,6,3076,2,2,2,0
334969,550.41,7,1999,2,2,2,1
356806,689.18,7,3970,2,1,1,0
922340,528.41,7,2104,2,1,1,0
672052,518.54,7,5087,2,2,2,0
983287,918.82,7,2409,2,1,1,1
960678,492.77,7,4194,2,2,2,0
163360,697.13,7,5669,2,1,1,1
830584,444.28,7,4617,2,1,1,0
746106,312.73,7,2584,2,2,2,0
383297,539.72,7,2358,2,2,2,0
827131,318.67,7,5015,2,1,1,1
206026,565.09,7,5027,2,2,2,0
877754,329.94,7,4103,2,2,2,0
625591,500.81,7,2980,3,2,2,1
951041,473.78,7,4228,3,1,1,0
868094,689.54,7,3377,3,1,1,0
895946,627.31,7,4962,3,1,1,1
175427,549.11,7,1585,3,2,2,0
626182,331.35,7,5007,3,1,1,1
710039,423.41,7,1672,3,1,1,0
627282,351.31,8,1784,3,1,1,0
736393,567.47,8,1141,3,1,1,0
566890,515.86,8,4665,3,1,2,0
908150,464.11,8,4773,3,1,2,0
998498,72.07,8,5454,3,2,2,0
368678,564.04,8,2948,3,1,2,0
782545,633.45,8,2135,3,1,1,1
819484,275.27,8,5615,3,2,2,0
700411,656.61,8,3531,3,1,2,0
561473,575.67,8,2151,3,1,1,0
843707,122.56,8,5580,3,2,2,0
281217,580.80,8,1702,3,1,1,0
171596,640.63,8,2891,3,1,2,0
477755,623.84,8,1624,4,2,2,0
148531,424.15,8,2075,4,1,2,0
336830,770.60,8,1339,4,1,1,1
516607,159.05,8,3162,4,1,1,0
904368,239.34,8,2654,4,1,1,0
111833,1605.36,8,4324,4,2,2,0
881178,457.56,8,3004,4,1,2,0
118231,-11.28,9,1572,4,1,2,0
338110,267.38,9,2614,4,1,1,0
562029,453.30,9,1829,4,1,2,0
100921,549.32,9,1195,4,2,2,0
275965,539.74,9,2905,4,2,2,0
111966,567.93,9,1649,4,2,2,0
594221,507.36,9,4485,4,2,2,0
275990,491.00,9,2148,4,1,1,0
198061,388.35,9,4986,4,2,2,0
961053,503.36,9,4126,4,2,2,0
257214,414.07,9,1329,4,1,1,0
650978,341.69,9,1706,4,1,1,0
873763,46.95,9,2978,4,1,1,1
265172,431.89,9,4707,1,1,1,0
672354,562.24,9,4340,1,1,1,0
207041,289.12,9,4018,1,1,1,1
941935,191.26,9,5689,1,1,1,0
623285,432.56,9,4808,1,1,2,0
247622,418.78,9,4031,1,1,1,1
848802,385.03,9,2579,1,1,2,0
438702,437.05,10,3310,1,2,2,0
876233,536.28,10,4026,1,1,1,1
761601,388.28,10,1136,1,1,1,0
262137,28.70,10,2973,1,1,1,0
778763,415.16,10,2447,1,1,1,0
207080,563.95,10,4727,1,1,1,1
675254,454.93,10,5253,1,1,1,1
117975,537.51,10,1895,1,2,2,1
285137,240.85,10,4512,1,1,1,1
827382,365.85,10,4368,1,2,2,1
683022,1001.76,10,2471,1,1,1,0
233926,134.38,10,5213,1,1,1,0
604424,-327.93,10,2339,1,1,1,0
191443,-37.56,10,5264,2,1,2,0
456066,594.99,10,4393,2,1,1,1
372371,578.79,10,2725,2,1,1,1
508150,-290.95,10,4603,2,2,2,0
367106,101.41,10,5539,2,1,2,0
847111,254.91,10,1311,2,1,1,0
407975,629.02,10,3828,2,1,2,0
508582,133.79,1,5490,2,1,2,0
450658,444.42,1,4515,2,1,1,0
645905,742.27,1,2886,2,1,2,0
256407,479.00,1,1033,2,2,2,0
364003,590.19,1,3004,2,2,2,0
145800,618.41,1,3599,2,1,2,1
722080,514.79,1,5820,2,2,2,1
212559,468.58,1,2659,2,2,2,0
883053,416.99,1,4112,2,1,2,0
290103,558.22,1,2152,2,2,2,0
285183,287.44,1,2556,2,1,2,0
602759,563.29,1,4843,2,1,2,0
784076,-490.02,1,3536,2,2,2,0
775867,-96.31,1,4671,3,1,1,1
762133,643.30,1,2170,3,1,1,0
963144,662.74,1,4667,3,1,1,0
644726,507.55,1,2233,3,1,2,0
200205,951.81,1,4813,3,1,2,1
566055,117.63,1,5274,3,1,1,0
113270,927.93,1,3236,3,1,1,0
958731,783.07,2,5865,3,1,1,0
608300,593.61,2,4628,3,2,2,1
911340,638.81,2,3911,3,1,1,0
625859,585.58,2,5735,3,1,1,1
400502,323.80,2,1200,3,1,1,1
377955,249.40,2,1761,3,1,2,0
829684,502.94,2,5773,3,1,1,0
243155,474.80,2,5460,3,1,2,0
304525,-115.86,2,2324,3,1,1,1
372412,-213.68,2,3453,3,1,1,0
320568,478.62,2,4668,3,1,2,0
527340,556.80,2,3518,3,1,2,0
322396,635.07,2,1586,3,1,2,0
239964,450.87,2,4507,4,1,1,0
338282,552.60,2,1833,4,1,1,0
233669,364.51,2,2280,4,2,2,0
936657,89.25,2,5222,4,1,1,0
460346,416.60,2,5696,4,1,1,1
309005,505.93,2,3638,4,1,1,0
976829,813.12,2,3564,4,1,1,0
556027,390.15,3,1853,4,1,2,0
393080,507.10,3,5301,4,1,1,0
151900,-204.78,3,5454,4,1,1,0
440794,586.52,3,1383,4,1,1,0
435043,537.03,3,3864,4,1,2,1
570480,668.01,3,2874,4,1,2,0
751348,689.66,3,2179,4,1,1,0
252128,798.01,3,5166,4,1,1,0
931767,244.55,3,3947,4,2,2,0
397062,807.41,3,1511,4,2,2,1
880150,491.52,3,3979,4,1,1,1
159846,743.42,3,5797,4,1,2,0
743668,-246.20,3,3460,4,1,1,0
563994,532.52,3,4371,1,1,2,0
125641,1013.16,3,2380,1,2,2,0
243023,426.11,3,3607,1,1,1,0
757159,504.01,3,5140,1,2,2,0
445839,158.12,3,5993,1,1,1,1
799732,217.03,3,5169,1,1,1,0
157509,851.80,3,3427,1,1,1,0
517640,56.87,4,2344,1,2,2,1
527153,376.05,4,1440,1,2,2,1
315679,696.63,4,4860,1,2,2,1
380857,243.50,4,3673,1,1,1,0
209910,863.54,4,5626,1,1,2,0
714916,1963.86,4,1087,1,1,1,0
476046,830.43,4,1300,1,1,1,0
508199,25.43,4,2794,1,1,1,0
409778,66.12,4,5404,1,2,2,0
758771,133.47,4,4664,1,1,2,1
609479,666.40,4,4710,1,1,1,0
998593,-129.35,4,2822,1,1,1,0
303390,1194.85,4,5536,1,1,1,1
356571,508.55,4,1481,2,1,2,0
323520,672.99,4,2204,2,2,2,1
476715,816.39,4,1494,2,1,1,0
731908,52.21,4,4297,2,1,2,0
221023,568.50,4,1348,2,1,1,0
516010,509.88,4,1897,2,1,1,0
880617,337.31,4,2209,2,1,1,0
737267,959.09,5,1591,2,1,1,1
774037,1096.35,5,5432,2,2,2,0
513162,-315.16,5,4701,2,1,2,0
438182,316.82,5,2882,2,1,1,1
202644,515.94,5,4084,2,2,2,0
157945,460.35,5,4733,2,2,2,1
678211,455.36,5,2249,2,2,2,0
466624,457.11,5,2808,2,1,2,0
258218,569.10,5,4543,2,2,2,0
568021,437.68,5,1379,2,1,1,0
111581,652.42,5,4866,2,1,1,1
226965,407.55,5,2192,2,1,2,0
427566,711.24,5,5541,2,1,2,1
846412,410.00,5,1759,3,1,1,0
782446,508.00,5,5901,3,2,2,0
540730,655.19,5,4927,3,2,2,0
974816,1187.12,5,4166,3,2,2,0
645188,908.91,5,3488,3,1,2,0
579808,887.83,5,2610,3,1,1,0
419985,-222.03,5,3350,3,1,1,0
919514,833.73,6,1815,3,2,2,0
244934,297.66,6,5093,3,1,1,0
788012,1165.40,6,4947,3,2,2,0
678566,253.71,6,1052,3,2,2,0
342597,533.98,6,3725,3,2,2,1
902206,385.57,6,3821,3,1,2,0
928694,430.93,6,2706,3,1,1,0
922273,377.34,6,1200,3,2,2,0
878630,451.72,6,2298,3,1,1,0
596253,485.25,6,4287,3,1,1,1
269632,493.28,6,5909,3,2,2,0
955866,441.10,6,5370,3,2,2,1
770263,326.93,6,1625,3,1,1,0
745094,592.85,6,1776,4,1,2,0
683077,566.30,6,1101,4,1,2,0
963345,481.53,6,5016,4,2,2,0
874209,481.80,6,2398,4,1,1,0
616292,606.69,6,1245,4,1,2,0
654142,312.77,6,3765,4,1,1,0
851514,627.60,6,4499,4,2,2,0
753667,1046.54,7,1928,4,1,1,1
531182,215.60,7,1305,4,1,2,0
244849,950.51,7,4769,4,1,2,0
909879,149.46,7,4281,4,2,2,0
735727,748.25,7,3689,4,1,2,0
528650,737.62,7,1909,4,1,1,0
332910,1125.86,7,5184,4,1,1,1
241139,401.58,7,2443,4,2,2,0
769861,556.77,7,4674,4,2,2,0
816115,465.27,7,4407,4,1,1,0
474407,660.97,7,4434,4,2,2,0
300695,163.18,7,3879,4,1,1,0
451764,-75.07,7,2064,4,1,2,0
201140,511.92,7,1032,4,1,1,1
728429,629.06,7,3816,4,1,2,1
381369,979.16,7,1647,4,1,2,1
511208,541.51,7,5764,4,2,2,0
941239,857.33,7,5177,4,2,2,0
497171,779.64,7,5299,4,1,1,0
871021,427.70,7,1965,4,1,2,0
589689,404.94,8,3015,4,1,1,0
723425,403.95,8,4469,4,1,2,1
537407,506.23,8,3265,4,1,2,1
793984,399.14,8,5536,4,2,2,0
682524,-192.77,8,5527,4,1,2,0
677073,391.31,8,1710,4,1,2,1
544486,525.59,8,4252,1,1,2,0
795727,601.65,8,4231,1,1,1,0
304269,450.43,8,1426,1,1,2,0
340974,363.07,8,4477,1,2,2,0
174072,601.96,8,2995,1,1,1,0
168008,763.93,8,4986,1,2,2,0
330891,519.32,8,2212,1,2,2,0
264561,328.96,8,3466,1,1,1,0
749215,452.10,8,2099,1,2,2,0
485127,442.09,8,3100,1,1,1,0
977048,347.53,8,2520,1,2,2,0
547689,1385.69,8,5339,1,1,1,0
384732,511.98,8,1736,1,1,1,0
862962,382.63,8,3875,1,1,1,1
648010,471.72,9,4885,1,1,1,0
951077,439.42,9,2150,1,1,2,0
520884,416.44,9,5686,1,1,1,1
897415,354.24,9,1011,1,2,2,0
874230,729.60,9,1723,1,1,2,1
824432,532.18,9,1674,1,2,2,0
883488,611.68,9,5403,2,1,2,0
528109,910.04,9,3700,2,1,1,0
543006,382.91,9,5748,2,1,2,0
438354,313.45,9,1213,2,1,1,1
346094,160.74,9,5589,2,2,2,0
612648,522.25,9,5657,2,1,2,0
505914,484.19,9,5204,2,1,1,0
922685,453.07,9,4115,2,1,1,0
765689,546.17,9,3989,2,1,1,0
882200,383.54,9,4703,2,1,1,1
195756,560.06,9,4168,2,1,1,1
590398,542.68,9,2133,2,1,2,0
645616,298.81,9,3506,2,1,1,0
554649,483.86,9,4654,2,1,1,0
838073,373.63,10,4603,2,1,2,1
181055,256.62,10,2000,2,1,2,1
235429,806.75,10,2412,2,1,1,0
173782,549.66,10,4905,2,1,1,0
515088,896.19,10,3310,2,2,2,0
880805,823.95,10,3935,2,1,2,0
776264,226.54,10,3535,3,1,2,0
129698,465.00,10,1362,3,1,2,0
158730,984.52,10,1415,3,2,2,0
177165,398.26,10,4567,3,2,2,0
547869,469.72,10,1853,3,2,2,0
782652,475.28,10,2886,3,2,2,0
684384,571.96,10,2108,3,2,2,0
862819,440.46,10,2710,3,1,1,0
350836,479.30,10,4076,3,1,2,0
457974,544.26,10,3326,3,1,1,0
